Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration,Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4Exknuth94DX8UKqaoxKoj,"Dumplings","Pink Season","Pink Guy",2017-01-04,138946,40,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,4
0KTja597ZMQUsQuUljoCX4,"Meme Machine","Pink Season","Pink Guy",2017-01-04,130720,33,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.882,0.384,6,-8.102,0,0.386,0.173,0,0.0747,0.437,76.805,4
7cvh1KWODDaowpiCk99u7m,"Hand on My Gat","Pink Season","Pink Guy",2017-01-04,262040,28,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.641,0.000138,10,-5.155,1,0.694,0.133,0,0.27,0.221,218.15,4
47hAiP1eoRHkFJRUMqdeqr,"D I C C W E T T 1","Pink Season","Pink Guy",2017-01-04,53413,28,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.594,0.521,10,-15.604,0,0.794,0.389,0,0.0688,0.744,171.389,5
0OMQJcQqanNF0uW6ABnAm4,"Flex Like David Icke","Pink Season","Pink Guy",2017-01-04,160467,28,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.596,0.568,4,-6.619,0,0.485,0.235,0,0.123,0.155,97.036,3
7xD0oq2wDqCxpR4evRaqMg,"High School Blink193","Pink Season","Pink Guy",2017-01-04,98160,28,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.568,0.855,4,-4.284,1,0.198,0.00329,0,0.0741,0.67,96.693,4
7zvKFw17XyoBUx9mHiwzPy,"Rice Balls","Pink Season","Pink Guy",2017-01-04,196173,40,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.717,0.587,7,-8.97,1,0.368,0.0795,0.0000187,0.192,0.336,112.44,5
4LKwfNItOlbKVe3PBzRF18,"Dora the Explora","Pink Season","Pink Guy",2017-01-04,144186,31,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.871,0.332,10,-9.524,1,0.652,0.0811,0.00000509,0.375,0.296,145.846,4
2L6U240UjRankMdqW04Dmj,"SMD","Pink Season","Pink Guy",2017-01-04,109191,31,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.759,0.809,2,-2.946,1,0.0651,0.163,0,0.0793,0.326,109.953,4
6TrZ8mGusevBllV2kpDLxV,"We Fall Again","Pink Season","Pink Guy",2017-01-04,102093,40,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.65,0.29,0,-17.496,1,0.247,0.844,0,0.15,0.238,76.778,4
60duIJNZHIhT3FAjq8LaNv,"Club Banger 3000","Pink Season","Pink Guy",2017-01-04,77267,28,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.306,0.645,2,-3.771,1,0.042,0.0499,0.0000307,0.148,0.136,75.43,3
2SmXJEhm1yJvXK6Hx4XAYT,"Help","Pink Season","Pink Guy",2017-01-04,165040,45,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.837,0.554,2,-10.165,1,0.109,0.734,0.000056,0.129,0.676,117.012,4
5N6l51sD0KZKwAWJEo8dg2,"Hentai","Pink Season","Pink Guy",2017-01-04,89173,32,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.717,0.333,5,-10.49,1,0.409,0.693,0.0000163,0.606,0.287,70.304,3
01LSU6meTykNfXu66aBTvZ,"Small Dick","Pink Season","Pink Guy",2017-01-04,132285,29,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.797,0.53,8,-3.802,1,0.0737,0.375,0.0048,0.0955,0.269,110.08,3
7rE9wYXPgLqZsXVxn2JhU9,"Pink Life","Pink Season","Pink Guy",2017-01-04,190640,35,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.589,0.745,2,-7.883,1,0.41,0.248,0,0.246,0.328,131.22,5
3oshLPqyQEEWBCktWl8jfS,"Another Earth","Pink Season","Pink Guy",2017-01-04,132206,26,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.873,0.276,7,-17.043,0,0.588,0.154,0,0.128,0.347,130.797,4
5karNcB62DxndWfrjfAEvO,"I Will Get a Vasectomy","Pink Season","Pink Guy",2017-01-04,178333,29,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.621,0.296,4,-7.24,1,0.207,0.836,0,0.331,0.427,129.239,4
3UasYmjz9gMZvCj6n6Z7DF,"Furr","Pink Season","Pink Guy",2017-01-04,124906,30,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.855,0.676,2,-6.938,1,0.363,0.103,0,0.14,0.577,75.499,4
1j8bp1BNjMxUJV7nLkSUrb,"Fried Noodles","Pink Season","Pink Guy",2017-01-04,170946,47,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.58,0.552,0,-8.877,1,0.456,0.892,0,0.182,0.807,158.002,4
2j3g68OQNQKEmQW7kDJeKO,"Goofy's Trial","Pink Season","Pink Guy",2017-01-04,166402,31,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.737,0.276,8,-19.635,1,0.776,0.536,0,0.348,0.588,84.601,5
717FZ6lz3U0dCNQJCcXyyv,"Be Inspired","Pink Season","Pink Guy",2017-01-04,65410,27,monsterx120,2024-09-19T03:29:25Z,"comedy rap,meme rap","Pink Records",0.564,0.623,10,-3.906,1,0.103,0.926,0.0000138,0.076,0.669,177.928,4
5BiTv8eMvZXMvVP1lgpwbm,"Go Go Power Rangers (Redux)","Power Rangers Redux","Ron Wasserman",2012-10-22,238269,46,monsterx120,2024-09-19T03:29:25Z,"","Rawfish Records",0.457,0.989,0,-3.891,1,0.0612,0.0000155,0.00125,0.212,0.217,94.075,4
0riEqqgCIT9lyecfqyQ1pK,"Uranium Fever","Uranium Rock - Fallout 4 Radio","Elton Britt",2015-12-02,139154,43,monsterx120,2024-09-19T03:29:25Z,"traditional country","O.L.D Ltd",0.79,0.504,3,-8.23,1,0.122,0.83,0,0.0563,0.924,118.962,4
5IU4JO2cpa0wPK8oQWFfCr,"Un Beso Y Una Flor","Super 20","Nino Bravo",1976-01-01,272800,63,monsterx120,2024-09-19T03:29:25Z,"cantautor,pop romantico","Universal Music Spain S.L.",0.258,0.522,9,-9.859,1,0.0316,0.688,0,0.0703,0.419,167.582,4
4jDmJ51x1o9NZB5Nxxc7gY,"Careless Whisper","Ladies And Gentlemen... The Best Of George Michael","George Michael",1998-11-09,300106,82,monsterx120,2024-09-19T03:29:25Z,"new wave pop,soft rock","Sony Music Entertainment",0.574,0.628,2,-8.815,0,0.036,0.13,0,0.271,0.803,153.119,4
3BlqssusI6IIfjznD4MQf6,"Geometrical Dominator","Geometrical Dominator","Waterflame",2015-08-27,192208,43,monsterx120,2024-09-19T03:29:25Z,"speedrun","Waterflame",0.572,0.958,1,-6.475,1,0.0683,0.000218,0.835,0.072,0.658,148.002,4
5svY8mnFDKMsZ5WcRaah3M,"Hexagon Force","Community Favorites","Waterflame",2015-02-14,254040,42,monsterx120,2024-09-19T03:29:25Z,"speedrun","Waterflame",0.566,0.826,7,-14.002,0,0.037,0.0512,0.801,0.134,0.771,81.494,4
1usEPtQzkAkLi6ZOFEeg0i,"Blast Processing","Community Favorites","Waterflame",2015-02-14,300486,42,monsterx120,2024-09-19T03:29:25Z,"speedrun","Waterflame",0.652,0.779,11,-9.963,0,0.0661,0.000391,0.895,0.0656,0.857,135.008,4
7rdhLgsREljoNLmeyxkb2V,"Electroman Adventures","Community Favorites","Waterflame",2015-02-14,152581,50,monsterx120,2024-09-19T03:29:25Z,"speedrun","Waterflame",0.522,0.602,8,-11.79,0,0.0813,0.000393,0.905,0.134,0.825,169.942,4
7KccdUP4IslFXUNNseqBc7,"The Real Slim Shady","The Marshall Mathers LP","Eminem",2000-05-23,284533,0,monsterx120,2024-09-19T03:29:25Z,"detroit hip hop,hip hop,rap","Aftermath",0.948,0.656,5,-4.34,0,0.0606,0.0287,0,0.0472,0.77,104.495,4
5hGSM1NIumwLgI0Y97X9xB,"New Thang","Party Rock Mansion","Redfoo",2016-03-18,226800,56,monsterx120,2024-09-19T03:29:25Z,"","Party Rock Records",0.743,0.841,0,-5.189,1,0.0391,0.0156,0,0.133,0.814,100.003,4
08qFPu7ksp9KrQJJPuFXxu,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock,Kendrick Lamar,Future,James Blake",2018-01-12,229670,0,monsterx120,2024-09-19T03:29:25Z,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap,atl hip hop,art pop,indie soul,indietronica,uk alternative pop","Universal Music Group",0.645,0.717,1,-5.056,1,0.293,0.000844,0,0.183,0.383,137.136,4
7ujx3NYtwO2LkmKGz59mXp,"HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,4,monsterx120,2024-09-19T03:29:25Z,"conscious hip hop,hip hop,rap,west coast rap","Universal Music Group",0.906,0.625,1,-6.779,0,0.0903,0.000243,0.0000323,0.0975,0.423,150.018,4
2O7heTmxheKOe1T0jNBPd1,"Last Train Home","Still Life (Talking)","Pat Metheny Group",1987,338186,0,monsterx120,2024-09-19T03:29:25Z,"contemporary post-bop,ecm-style jazz,jazz,jazz fusion","Nonesuch",0.406,0.489,10,-14.657,1,0.0297,0.678,0.922,0.0538,0.305,80.052,3
6T8cJz5lAqGer9GUHGyelE,"God's Plan","Scary Hours","Drake",2018-01-20,198960,4,monsterx120,2024-09-19T03:29:25Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Universal Music Group",0.755,0.448,7,-9.587,1,0.107,0.0283,0.0000328,0.514,0.318,77.179,4
5PO56MKO8gMq1PSwWdeAA7,"Welcome to Planet Urf","Welcome to Planet Urf","League of Legends",2015-04-01,134941,0,monsterx120,2024-09-19T03:29:25Z,"speedrun,video game music","Riot",0.51,0.886,1,-7.398,1,0.0652,0.000976,0.916,0.105,0.227,170.055,4
6Xy189RPqxenq1Uu2ROATg,"I Don't Want to Set the World On Fire","Fallout New Vegas - The Unofficial Soundtrack","The Ink Spots",2012-02-21,179118,41,monsterx120,2024-09-19T03:29:25Z,"lounge,vocal harmony group","AP Music Ltd",0.43,0.147,5,-16.5,1,0.0573,0.984,0.00021,0.257,0.355,88.864,4
1P88y3a6qRs6x5iXlmQyiQ,"Intro","Roses Are Red, Violets Are Blue: Soundtrack to Red vs. Blue","Trocadero",2003-06-01,17960,0,monsterx120,2024-09-19T03:29:25Z,"","Rooster Teeth / Trocadero",0.649,0.0296,9,-19.741,0,0.181,0.96,0.962,0.11,0.595,143.219,3
0OuFGnB7Z1cQ3nfcYWVXEB,"Blood Gulch Blues","Roses Are Red, Violets Are Blue: Soundtrack to Red vs. Blue","Trocadero",2003-06-01,144333,14,monsterx120,2024-09-19T03:29:25Z,"","Rooster Teeth / Trocadero",0.584,0.577,9,-7.507,0,0.0353,0.00282,0.64,0.121,0.126,104.778,4
6wQC1YCPWrxDx7X0Uhpowz,"Funny Farm","Roses Are Red, Violets Are Blue: Soundtrack to Red vs. Blue","Trocadero",2003-06-01,309880,1,monsterx120,2024-09-19T03:29:25Z,"","Rooster Teeth / Trocadero",0.426,0.516,5,-7.304,0,0.0245,0.00081,0.74,0.112,0.185,92.091,4
46cgMVKHdRgUHXt4Z644hF,"A Girl Named Tex","Roses Are Red, Violets Are Blue: Soundtrack to Red vs. Blue","Trocadero",2003-06-01,207173,6,monsterx120,2024-09-19T03:29:25Z,"","Rooster Teeth / Trocadero",0.53,0.906,0,-7.112,1,0.0523,0.00753,0.58,0.103,0.202,127.58,4
6zmmizkrjDNQ1csCAPqGaa,"Scorponok","Transformers: The Score","Steve Jablonsky",2007-10-01,296000,44,monsterx120,2024-09-19T03:29:25Z,"epicore,soundtrack","Warner Records",0.499,0.587,6,-12.841,0,0.0353,0.548,0.859,0.179,0.202,80.002,4
2LNxiir9GdETmZt5z2KkyO,"Murderer","Killing Floor 2 (Original Video Game Soundtrack)","Impending Doom",2015-04-21,262320,0,monsterx120,2024-09-19T03:29:25Z,"christian deathcore,christian metal,deathcore,melodic metalcore","Solid State Records",0.345,0.967,10,-4.655,0,0.154,0.0000279,0,0.4,0.118,102.554,4
71N3Lub2UDHQnESdgbYITZ,"Something More","Killing Floor 2 (Original Video Game Soundtrack)","Living Sacrifice",2015-04-21,220120,0,monsterx120,2024-09-19T03:29:25Z,"","Solid State Records",0.372,0.737,1,-5.243,0,0.0516,0.00000736,0.753,0.0509,0.397,92.53,4
3RA9h7N6Q8uiFmyilHO92w,"Infected","Killing Floor 2 (Original Video Game Soundtrack)","Demon Hunter",2015-04-21,188800,0,monsterx120,2024-09-19T03:29:25Z,"christian alternative rock,christian metal,christian metalcore,christian rock","Solid State Records",0.308,0.979,1,-4.357,1,0.0916,0.00117,0.00000231,0.375,0.185,177.438,4
1xBWkcVyFtVxIlkU6en2NH,"Kill or Be Killed","Killing Floor 2 (Original Video Game Soundtrack)","Rocky Gray",2015-04-21,250293,0,monsterx120,2024-09-19T03:29:25Z,"","Solid State Records",0.488,0.944,10,-7.429,0,0.0645,0.00000885,0.882,0.231,0.198,140,4
2kd3i2Toz95NZKHPihTeaf,"Made for War","Killing Floor 2 (Original Video Game Soundtrack)","Bruce Fitzhugh,Jeremiah Scott",2015-04-21,155373,0,monsterx120,2024-09-19T03:29:25Z,"","Solid State Records",0.388,0.946,1,-4.688,1,0.0753,0.0000113,0.425,0.228,0.478,171.989,4
1hzY6PWdowXbijvkRpvkCv,"We Don't Care","Killing Floor 2 (Original Video Game Soundtrack)","Demon Hunter",2015-04-21,217293,0,monsterx120,2024-09-19T03:29:25Z,"christian alternative rock,christian metal,christian metalcore,christian rock","Solid State Records",0.501,0.859,0,-4.974,1,0.049,0.000126,0.00201,0.189,0.419,130.055,4
04zLufbsLVm4sSHzH1RceG,"Clone Mutation","Killing Floor 2 (Original Video Game Soundtrack)","Rocky Gray",2015-04-21,194053,0,monsterx120,2024-09-19T03:29:25Z,"","Solid State Records",0.395,0.936,1,-5.853,0,0.0542,0.00000181,0.769,0.311,0.147,199.914,4
03Vx4Edjh54BlquekCVGv9,"Bitter End","Killing Floor 2 (Original Video Game Soundtrack)","Fit For A King",2015-04-21,197480,0,monsterx120,2024-09-19T03:29:25Z,"christian metalcore,christian rock,melodic metalcore,metalcore","Solid State Records",0.433,0.993,6,-4.996,1,0.168,0.000211,0,0.11,0.179,138.578,4
0Lc0RjL7vVSUvBMKBu19H8,"Ravenous Disease","Killing Floor 2 (Original Video Game Soundtrack)","Impending Doom",2015-04-21,254853,0,monsterx120,2024-09-19T03:29:25Z,"christian deathcore,christian metal,deathcore,melodic metalcore","Solid State Records",0.219,0.983,7,-4.209,0,0.283,0.000145,0.0000136,0.139,0.217,179.187,3
4WIJUQbs9sUtIiOkgeI7B0,"Despair (feat. Dave Peters)","Killing Floor 2 (Original Video Game Soundtrack)","Living Sacrifice,Dave Peters",2015-04-21,256519,0,monsterx120,2024-09-19T03:29:25Z,"","Solid State Records",0.293,0.969,5,-4.943,0,0.112,0.0000176,0.00732,0.0962,0.385,182.01,4
5eVDBrsYyopkkhcaDurkTN,"Collapsing (feat. Björn Speed Strid)","Killing Floor 2 (Original Video Game Soundtrack)","Demon Hunter,Bjorn "Speed" Strid",2015-04-21,219853,0,monsterx120,2024-09-19T03:29:25Z,"christian alternative rock,christian metal,christian metalcore,christian rock","Solid State Records",0.308,0.951,4,-4.398,1,0.102,0.00017,0.0000229,0.52,0.229,166.118,4
1VGukFqNNW6MODDJWxiGXx,"Not I","Killing Floor 2 (Original Video Game Soundtrack)","Demon Hunter",2015-04-21,254053,0,monsterx120,2024-09-19T03:29:25Z,"christian alternative rock,christian metal,christian metalcore,christian rock","Solid State Records",0.399,0.981,0,-3.939,1,0.16,0.0013,0,0.315,0.194,168.065,4
5iBObkPuxt7zlQ13KrZPr7,"Death","Killing Floor 2 (Original Video Game Soundtrack)","Demon Hunter",2015-04-21,154120,0,monsterx120,2024-09-19T03:29:25Z,"christian alternative rock,christian metal,christian metalcore,christian rock","Solid State Records",0.441,0.971,0,-5.394,1,0.104,0.000274,0.000519,0.0994,0.0382,139.991,4
3wrPaT9MQxCG1LQmNvNRed,"18","18","Kris Wu,Rich Brian,Trippie Redd,Baauer",2018-01-16,254507,40,monsterx120,2024-09-19T03:29:25Z,"chinese hip hop,chinese idol pop,indonesian hip hop,melodic rap,rap,trap,electro house,electronic trap","EMPIRE",0.632,0.629,2,-5.935,1,0.258,0.183,0,0.344,0.207,179.882,4
2nqFhnMyhQfQqSgERDEfRW,"Shots","Sorry For Party Rocking","LMFAO,Lil Jon",2011-01-01,222560,30,monsterx120,2024-09-19T03:29:25Z,"dance pop,pop,pop rap,atl hip hop,crunk,dirty south rap,old school atlanta hip hop,southern hip hop,trap","Will I Am / A&M",0.827,0.861,1,-1.937,1,0.0525,0.00853,0.00000162,0.146,0.202,127.994,4
4NGikVnR4wpcB79gZE7tgg,"Champagne Showers","Sorry For Party Rocking","LMFAO,Natalia Kills",2011-01-01,264093,53,monsterx120,2024-09-19T03:29:25Z,"dance pop,pop,pop rap,candy pop,dark pop,electropop","Will I Am / A&M",0.597,0.839,7,-3.946,0,0.389,0.00105,0.00000115,0.617,0.412,129.942,4
68rRbbwmXydDOqhArVTFTX,"Sorry For Party Rocking","Sorry For Party Rocking","LMFAO",2011-01-01,203973,58,monsterx120,2024-09-19T03:29:25Z,"dance pop,pop,pop rap","Will I Am / A&M",0.601,0.875,5,-4.351,1,0.165,0.0021,0,0.413,0.555,133.991,4
7mitXLIMCflkhZiD34uEQI,"Party Rock Anthem","Sorry For Party Rocking","LMFAO,Lauren Bennett,GoonRock",2011-01-01,262146,73,monsterx120,2024-09-19T03:29:25Z,"dance pop,pop,pop rap","Will I Am / A&M",0.75,0.736,5,-4.168,0,0.155,0.0202,0,0.265,0.355,130.011,4
70Vdd1gx5tn84jkAU31ASv,"Sexy And I Know It","Sorry For Party Rocking","LMFAO",2011-01-01,199480,68,monsterx120,2024-09-19T03:29:25Z,"dance pop,pop,pop rap","Will I Am / A&M",0.708,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.043,4
4ue5ET9msGNJSO6sSbrCVE,"I Want To Break Free - Remastered 2011","Greatest Hits II (2011 Remaster)","Queen",1991-10-28,258000,0,monsterx120,2024-09-19T03:29:25Z,"classic rock,glam rock,rock","Universal Music Group",0.796,0.43,4,-8.994,1,0.0325,0.0869,0.000343,0.0776,0.559,108.959,4
35R4dLhlSbpnUoBYNdADu5,"carmen","racine carrée","Stromae",2013-01-01,189026,0,monsterx120,2024-09-19T03:29:25Z,"belgian pop,g-house","Universal Music Group",0.662,0.824,8,-8.016,1,0.102,0.0212,0.000149,0.343,0.573,150.011,4
09TcIuH1ZO7i4vicWKoaN2,"Papaoutai","racine carrée","Stromae",2013-01-01,232146,0,monsterx120,2024-09-19T03:29:25Z,"belgian pop,g-house","Universal Music Group",0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019,4
6LXRvh3S8TB5P1PKy4lY1S,"Alors On Danse - Radio Edit","Cheese","Stromae",2010-01-01,206066,0,monsterx120,2024-09-19T03:29:25Z,"belgian pop,g-house","Universal Music Group",0.79,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4
1nSWjC5H7YVDdDdJZBQbeS,"Holding On","Killer Elite","DragonForce",2016-04-29,294853,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.294,0.991,4,-4.219,0,0.146,0.000753,0.0000017,0.0628,0.217,200.062,4
4v69ImP2PStR1AdzOexuJc,"Cry Thunder","Killer Elite","DragonForce",2016-04-29,316066,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.488,0.963,11,-3.546,0,0.0535,0.00041,0.00000896,0.313,0.638,129.973,4
0JjTw6yzCwKfj6fABIPssE,"Black Fire - Remastered 2009","Killer Elite","DragonForce",2016-04-29,346946,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.158,0.936,0,-4.435,0,0.0585,0.000286,0.000012,0.35,0.251,97.408,4
3lkclXmOBb8an999UD3U7i,"Dawn Over A New World","Killer Elite","DragonForce",2016-04-29,312693,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.387,0.662,5,-7.125,1,0.0292,0.021,0,0.146,0.265,80.2,4
1X2qzSY2oDkEzdXjlChI52,"Fields Of Despair - Live","Killer Elite","DragonForce",2016-04-29,331440,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.273,0.995,8,-3.877,0,0.207,0.00616,0.0617,0.973,0.311,200.277,4
5uzdiUGHT03P6eSonxohog,"The Game","Killer Elite","DragonForce",2016-04-29,296226,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.461,0.966,7,-4.349,1,0.122,0.00000348,0,0.329,0.333,118.172,4
4NTKqvGCuvv3gD7dh1nxNS,"Operation Ground And Pound","Killer Elite","DragonForce",2016-04-29,463546,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.391,0.951,2,-4.562,1,0.0824,0.00686,0.00463,0.226,0.164,99.965,4
5txqGQmlgcWp4KSUinOxtC,"Seasons","Killer Elite","DragonForce",2016-04-29,304013,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.372,0.978,5,-4.132,0,0.06,0.0000633,0.0000726,0.342,0.624,192.988,4
7H0h7LSL05Jv8IZhroqwYR,"Reasons To Live","Killer Elite","DragonForce",2016-04-29,385826,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.352,0.933,11,-4.269,1,0.0632,0.0000639,0.000711,0.417,0.545,174.926,4
49SCaoOvbAb5pGvPck818S,"Soldiers Of The Wastelands","Killer Elite","DragonForce",2016-04-29,587240,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.142,0.954,11,-6.319,0,0.139,0.000069,0.00113,0.0638,0.151,199.972,4
28XDXvqtqWkdzYIhqRcEkc,"Valley Of The Damned - Remastered 2009","Killer Elite","DragonForce",2016-04-29,431840,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.129,0.958,7,-3.889,1,0.0763,0.000958,0.000471,0.435,0.204,200.143,4
6vZnjKaGvYWTYYRt4BNp01,"Fury Of The Storm","Killer Elite","DragonForce",2016-04-29,406826,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.408,0.908,4,-5.263,0,0.0607,0.0000332,0.315,0.341,0.183,100.014,4
21XHSyhTlGQ5JgQcDi8q23,"Revolution Deathsquad","Killer Elite","DragonForce",2016-04-29,473053,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.246,0.973,5,-4.683,1,0.142,0.00157,0.0325,0.32,0.136,200.131,4
5vVgUkkT0prdNOA54DmRDl,"Wings Of Liberty","Killer Elite","DragonForce",2016-04-29,442266,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.338,0.982,7,-4.493,0,0.152,0.000726,0.00000107,0.268,0.221,200.058,4
0erSuOBvaHv6nTNGT6bZml,"My Spirit Will Go On","Killer Elite","DragonForce",2016-04-29,473320,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.257,0.959,1,-5.255,0,0.114,0.000117,0.0999,0.248,0.128,200.101,4
6qAsR0HCaMh7yOTsivkDzj,"Three Hammers - Live","Killer Elite","DragonForce",2016-04-29,369040,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.269,0.978,1,-4.574,1,0.185,0.00036,0.000157,0.971,0.239,124.966,4
0QxM1onauvSykTTkPUuJ4a,"Symphony Of The Night","Killer Elite","DragonForce",2016-04-29,319986,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.156,0.94,2,-4.551,0,0.0877,0.000033,0.0000301,0.371,0.244,176.99,4
3sKyaP2fBpLU78u2aUMXP7,"The Last Journey Home","Killer Elite","DragonForce",2016-04-29,492840,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,fantasy metal,metal,power metal,speed metal","Universal Music Group",0.152,0.956,1,-4.721,0,0.134,0.000296,0.000196,0.314,0.383,179.876,4
3jlrtwYBNhK4N7IFac9vKy,"No Grave but the Sea","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,209786,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.549,0.974,10,-3.757,0,0.062,0.0000391,0.000023,0.112,0.717,140.073,4
3YM2ZvfFt70kdsxbPz6PQm,"Mexico","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,190333,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.573,0.962,1,-3.779,1,0.0482,0.0000663,0.00000108,0.32,0.862,128.009,4
6pEICqJIBPMDjVIje6DDAx,"To the End of the World","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,403120,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.488,0.985,11,-3.576,1,0.111,0.00000292,0.000421,0.0385,0.244,112.506,3
2XEFjFjuY7PCun4XsCHuxS,"Alestorm","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,236786,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.486,0.966,6,-3.693,1,0.0608,0.0000564,0.00000247,0.312,0.572,74.955,4
6cFRM8n1zKT0Z7NMJzn8ti,"Bar ünd Imbiss","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,251133,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.49,0.973,11,-3.348,1,0.0468,0.0000259,0.00000943,0.128,0.355,95.954,3
70YrHdD8TY0xGrw8nDUPxC,"Fucked with an Anchor","No Grave but the Sea (Deluxe Edition)","Alestorm",2017-05-26,207493,0,monsterx120,2024-09-19T03:29:25Z,"british power metal,comic metal,pirate,power metal,scottish metal","Napalm Records",0.537,0.971,10,-3.926,0,0.0783,0.000505,0,0.117,0.472,76.964,4
